flight,date,time
AFR6737,2022-01-16,00:28:02
ABW601,2022-01-16,00:33:02
ACA7247,2022-01-16,00:33:02
EVA055,2022-01-16,01:22:02
JBU2120,2022-01-16,01:27:02
JBU1302,2022-01-16,01:27:02
UAL273,2022-01-16,01:48:03
CKS918,2022-01-16,01:52:02
QTR03K,2022-01-16,01:57:02
UAL1882,2022-01-16,02:00:03
JBU90,2022-01-16,02:01:03
JBU2050,2022-01-16,02:02:02
JBU394,2022-01-16,02:02:02
BOX413,2022-01-16,02:05:03
JBU1623,2022-01-16,02:08:02
GTI4776,2022-01-16,02:10:02
NCA159,2022-01-16,02:12:02
JBU358,2022-01-16,02:16:03
KAL284,2022-01-16,02:25:02
BOX463,2022-01-16,02:30:02
JBU498,2022-01-16,02:35:02
DAL1254,2022-01-16,02:37:02
DAL738,2022-01-16,02:47:02
AAL276,2022-01-16,02:49:02
WJA724,2022-01-16,02:50:03
AAL1587,2022-01-16,02:54:02
ABX3176,2022-01-16,02:55:02
ACA128,2022-01-16,03:02:02
JBU778,2022-01-16,03:02:02
UAL899,2022-01-16,03:05:02
UAL2611,2022-01-16,03:05:02
UAL2378,2022-01-16,03:05:02
DAL1602,2022-01-16,03:08:02
DAL300,2022-01-16,03:10:03
AAL2382,2022-01-16,03:11:02
UAL2402,2022-01-16,03:16:03
UAL2093,2022-01-16,03:17:02
JBU72,2022-01-16,03:17:02
UAL362,2022-01-16,03:17:02
JBU670,2022-01-16,03:19:02
UAL43,2022-01-16,03:22:02
JBU1516,2022-01-16,03:23:02
AAL2001,2022-01-16,03:31:02
DAL2863,2022-01-16,03:34:02
HAL50,2022-01-16,03:36:02
ASA58,2022-01-16,03:40:02
JBU2348,2022-01-16,03:41:02
JBU98,2022-01-16,03:41:02
AAL10,2022-01-16,03:42:03
UAL2680,2022-01-16,03:42:03
UAL2185,2022-01-16,03:44:03
NKS296,2022-01-16,03:47:02
THY184,2022-01-16,03:49:02
NKS1491,2022-01-16,03:49:02
DAL950,2022-01-16,03:50:02
UAL1925,2022-01-16,03:51:02
JBU80,2022-01-16,03:59:02
EVA641,2022-01-16,04:02:06
UAL1202,2022-01-16,04:04:03
JBU264,2022-01-16,04:08:02
JBU988,2022-01-16,04:18:02
TSU215,2022-01-16,04:20:02
AWC142,2022-01-16,04:23:03
JBU162,2022-01-16,04:25:03
QTR8995,2022-01-16,04:33:03
GJS4167,2022-01-16,04:34:02
LXJ596,2022-01-16,04:35:03
JBU1006,2022-01-16,04:40:02
UAL1666,2022-01-16,04:44:02
ETH574,2022-01-16,04:48:02
FFT2014,2022-01-16,04:49:02
ENY3930,2022-01-16,04:49:02
AAL2265,2022-01-16,04:50:02
ABW708,2022-01-16,04:55:02
FFT2130,2022-01-16,05:00:02
KAL8079,2022-01-16,05:08:03
N88MY,2022-01-16,05:09:02
SKW5061,2022-01-16,05:09:02
AAL1297,2022-01-16,05:11:03
SKW5396,2022-01-16,05:20:02
AAL1854,2022-01-16,05:20:02
WJA520,2022-01-16,05:22:02
NKS711,2022-01-16,05:23:02
SKW4128,2022-01-16,05:25:02
DAL2610,2022-01-16,05:26:02
RPA3651,2022-01-16,05:26:02
ENY3645,2022-01-16,05:29:02
AAY994,2022-01-16,05:29:02
DAL1740,2022-01-16,05:29:02
EDV5364,2022-01-16,05:30:03
ENY3587,2022-01-16,05:30:03
UAL2210,2022-01-16,05:31:02
UAL1071,2022-01-16,05:32:02
UAL1818,2022-01-16,05:35:02
UAL761,2022-01-16,05:35:02
SWA2915,2022-01-16,05:40:03
DAL2192,2022-01-16,05:40:03
DAL963,2022-01-16,05:41:02
JBU287,2022-01-16,05:42:02
SWA2836,2022-01-16,05:44:02
ENY3942,2022-01-16,05:47:02
PDT6188,2022-01-16,05:47:02
AAL2229,2022-01-16,05:47:02
UAL731,2022-01-16,05:48:02
ANA2,2022-01-16,05:50:02
SKW3115,2022-01-16,05:50:02
SWA2910,2022-01-16,05:51:03
JBU133,2022-01-16,05:51:03
UAL747,2022-01-16,05:53:03
GJS4182,2022-01-16,05:53:03
AAY1018,2022-01-16,05:54:02
DAL1624,2022-01-16,05:54:02
SKW5701,2022-01-16,05:55:03
UAL748,2022-01-16,05:56:03
KAL259,2022-01-16,05:56:03
RPA5715,2022-01-16,06:00:03
SWA4863,2022-01-16,06:02:02
ENY3599,2022-01-16,06:03:03
AAL2369,2022-01-16,06:05:03
DAL2535,2022-01-16,06:07:03
AAL1561,2022-01-16,06:08:02
SKW5399,2022-01-16,06:09:03
ASH6277,2022-01-16,06:09:03
ASH6105,2022-01-16,06:10:02
SKW4132,2022-01-16,06:10:02
SKW3952,2022-01-16,06:11:03
DAL2094,2022-01-16,06:11:03
ENY4028,2022-01-16,06:13:02
SKW5512,2022-01-16,06:15:02
UAL2639,2022-01-16,06:18:02
EDV4915,2022-01-16,06:23:03
UAL1599,2022-01-16,06:25:03
UAL753,2022-01-16,06:25:03
JBU618,2022-01-16,06:25:03
WWI70,2022-01-16,06:25:03
SWA1641,2022-01-16,06:26:03
EDV4911,2022-01-16,06:30:03
KAL093,2022-01-16,06:30:03
SKW3582,2022-01-16,06:31:02
DAL1421,2022-01-16,06:31:02
ETH3696,2022-01-16,06:33:02
QTR8139,2022-01-16,06:33:02
UAL220,2022-01-16,06:34:02
SKW3017,2022-01-16,06:37:02
N315CJ,2022-01-16,06:38:03
DAL302,2022-01-16,06:39:02
SKY4178,2022-01-16,06:39:02
EDV5478,2022-01-16,06:40:03
DAL2481,2022-01-16,06:40:03
AAL76,2022-01-16,06:44:02
SWA6041,2022-01-16,06:44:02
GJS4491,2022-01-16,06:44:02
JBU123,2022-01-16,06:44:02
NJM750,2022-01-16,06:45:03
KAP1180,2022-01-16,06:45:03
N520G,2022-01-16,06:45:03
DAL2271,2022-01-16,06:45:03
QTR88R,2022-01-16,06:46:02
DAL804,2022-01-16,06:47:03
EDV4933,2022-01-16,06:47:03
SKW3718,2022-01-16,06:48:03
CKS903,2022-01-16,06:49:02
AWI3841,2022-01-16,06:51:02
JBU1611,2022-01-16,06:51:02
UAL1719,2022-01-16,06:52:02
JBU483,2022-01-16,06:52:02
UAL2164,2022-01-16,06:53:02
AAL2124,2022-01-16,06:54:02
DAL1251,2022-01-16,06:56:02
DAL9755,2022-01-16,06:56:02
DAL556,2022-01-16,06:57:03
JBU2157,2022-01-16,06:58:02
JBU189,2022-01-16,07:00:02
2667,2022-01-16,07:00:02
ENY4126,2022-01-16,07:01:02
UAL301,2022-01-16,07:02:02
EDV5116,2022-01-16,07:02:02
DAL2688,2022-01-16,07:04:02
UAL2176,2022-01-16,07:05:03
UAL2626,2022-01-16,07:06:03
DAL1998,2022-01-16,07:06:03
ACA737,2022-01-16,07:07:02
AAR222,2022-01-16,07:07:02
EDV5493,2022-01-16,07:07:02
N62486,2022-01-16,07:08:03
DAL810,2022-01-16,07:09:02
UAL2129,2022-01-16,07:09:02
SKW3273,2022-01-16,07:10:03
ACA1287,2022-01-16,07:11:02
ENY3613,2022-01-16,07:11:02
N61994,2022-01-16,07:12:03
DAL2675,2022-01-16,07:12:03
ASH6049,2022-01-16,07:12:03
CLX27Y,2022-01-16,07:13:02
UAL364,2022-01-16,07:14:02
UAL334,2022-01-16,07:14:02
EDV5130,2022-01-16,07:15:02
AAL1509,2022-01-16,07:15:02
UAL2668,2022-01-16,07:16:02
FFT2131,2022-01-16,07:18:02
GPD157,2022-01-16,07:21:02
DAL2925,2022-01-16,07:22:03
UAL647,2022-01-16,07:22:03
UAL2109,2022-01-16,07:23:02
SKW4464,2022-01-16,07:24:03
ENY3689,2022-01-16,07:25:02
DAL1446,2022-01-16,07:26:03
UAL2624,2022-01-16,07:26:03
SKW3149,2022-01-16,07:26:03
UAL1932,2022-01-16,07:26:03
EDV4733,2022-01-16,07:27:02
ROU1718,2022-01-16,07:28:02
DAL934,2022-01-16,07:30:03
AAL1652,2022-01-16,07:30:03
AAY1004,2022-01-16,07:31:02
DAL2289,2022-01-16,07:32:02
DAL1170,2022-01-16,07:32:02
EJA310,2022-01-16,07:33:02
AAL993,2022-01-16,07:34:03
UAL2605,2022-01-16,07:35:02
SKW3015,2022-01-16,07:35:02
AAL2819,2022-01-16,07:35:02
N20421,2022-01-16,07:36:03
XOJ790,2022-01-16,07:37:02
JBU1106,2022-01-16,07:37:02
RPA5708,2022-01-16,07:37:02
UAL2383,2022-01-16,07:38:03
N314GF,2022-01-16,07:39:02
ACA791,2022-01-16,07:40:03
EDV4771,2022-01-16,07:41:02
NKS511,2022-01-16,07:42:02
JIT720,2022-01-16,07:42:02
DAL742,2022-01-16,07:42:02
SKW5327,2022-01-16,07:44:02
DAL975,2022-01-16,07:44:02
AWI3945,2022-01-16,07:45:03
EJA248,2022-01-16,07:45:03
UAL1558,2022-01-16,07:46:02
SKW3236,2022-01-16,07:46:02
DAL2701,2022-01-16,07:47:02
SKW134R,2022-01-16,07:48:02
ACA1037,2022-01-16,07:48:02
UAL336,2022-01-16,07:49:02
RPA4924,2022-01-16,07:50:02
DAL1007,2022-01-16,07:51:03
SKW3971,2022-01-16,07:51:03
DAL992,2022-01-16,07:52:02
JBU2577,2022-01-16,07:53:03
EDV4980,2022-01-16,07:53:03
SKW5064,2022-01-16,07:55:02
DAL94,2022-01-16,07:56:02
EJA822,2022-01-16,07:56:02
DAL872,2022-01-16,07:57:02
AAL367,2022-01-16,07:57:02
DAL1104,2022-01-16,07:58:02
SKW4757,2022-01-16,08:00:02
SKW3102,2022-01-16,08:01:03
AWI3968,2022-01-16,08:01:03
RPA4910,2022-01-16,08:03:02
AWI3890,2022-01-16,08:04:02
SKW4804,2022-01-16,08:05:02
AWI3793,2022-01-16,08:06:02
SKW3878,2022-01-16,08:06:02
COL919,2022-01-16,08:07:02
N145PJ,2022-01-16,08:07:02
AAY1939,2022-01-16,08:08:02
SKW4106,2022-01-16,08:09:03
JIA5122,2022-01-16,08:13:03
DAL1123,2022-01-16,08:13:03
DAL2528,2022-01-16,08:16:03
NKS947,2022-01-16,08:16:03
N770E,2022-01-16,08:17:02
JBU15,2022-01-16,08:19:02
UAL660,2022-01-16,08:19:02
HFM662,2022-01-16,08:19:02
N140WH,2022-01-16,08:21:02
NUS560,2022-01-16,08:23:02
AAL2903,2022-01-16,08:24:02
DAL695,2022-01-16,08:25:02
RPA5855,2022-01-16,08:27:02
DAL543,2022-01-16,08:29:02
AWI3893,2022-01-16,08:30:02
UAL363,2022-01-16,08:30:02
EJA679,2022-01-16,08:31:02
UAL2225,2022-01-16,08:31:02
DAL985,2022-01-16,08:31:02
EDV5482,2022-01-16,08:34:02
DAL1329,2022-01-16,08:35:02
ACA1073,2022-01-16,08:39:03
SKW3585,2022-01-16,08:40:02
N521P,2022-01-16,08:40:02
JBU871,2022-01-16,08:41:02
N332BG,2022-01-16,08:42:03
JBU1833,2022-01-16,08:43:02
DAL2213,2022-01-16,08:45:02
UAL945,2022-01-16,08:45:02
JBU487,2022-01-16,08:45:02
SKW5056,2022-01-16,08:46:02
N47815,2022-01-16,08:46:02
AAL179,2022-01-16,08:46:02
ACA130,2022-01-16,08:46:02
N321JE,2022-01-16,08:47:02
N847CS,2022-01-16,08:50:02
SKW5485,2022-01-16,08:52:03
DAL1368,2022-01-16,08:53:02
WJA1100,2022-01-16,08:53:02
RPA5809,2022-01-16,08:53:02
EDV5436,2022-01-16,08:55:02
JBU1373,2022-01-16,08:55:02
AAL426,2022-01-16,08:58:03
N40N,2022-01-16,09:01:02
ROU1849,2022-01-16,09:04:02
AAL2482,2022-01-16,09:07:02
IFL521,2022-01-16,09:10:02
DAL1524,2022-01-16,09:12:02
EDV5048,2022-01-16,09:16:03
CLX7787,2022-01-16,09:17:02
N307BM,2022-01-16,09:19:02
SKW5128,2022-01-16,09:19:02
NJM616,2022-01-16,09:20:03
N216CW,2022-01-16,09:23:03
WJA1198,2022-01-16,09:24:02
WWI50,2022-01-16,09:28:03
DAL317,2022-01-16,09:30:03
ETH575,2022-01-16,09:31:03
DAL482,2022-01-16,09:32:02
RPA3620,2022-01-16,09:32:02
N3672Y,2022-01-16,09:33:02
JZA7622,2022-01-16,09:33:02
UAL1254,2022-01-16,09:37:03
NOJ62,2022-01-16,09:37:03
UAL248,2022-01-16,09:38:02
JIA5416,2022-01-16,09:38:02
UAL2066,2022-01-16,09:38:02
N100GM,2022-01-16,09:41:02
SKW4698,2022-01-16,09:41:02
AAY1738,2022-01-16,09:42:02
N785MA,2022-01-16,09:42:02
RPA5786,2022-01-16,09:43:02
ENY4036,2022-01-16,09:43:02
N150LR,2022-01-16,09:43:02
UAL271,2022-01-16,09:43:02
AAL255,2022-01-16,09:44:02
ENY4425,2022-01-16,09:45:02
GJS4542,2022-01-16,09:46:02
HAL51,2022-01-16,09:46:02
UAL267,2022-01-16,09:49:02
AWI3911,2022-01-16,09:53:02
SKW3192,2022-01-16,09:53:02
WJA422,2022-01-16,09:53:02
PDT6137,2022-01-16,09:53:02
N5903V,2022-01-16,09:54:03
AAL1571,2022-01-16,09:55:02
N6917D,2022-01-16,09:57:02
AAL830,2022-01-16,09:57:02
FFT919,2022-01-16,09:59:02
SKW4685,2022-01-16,10:00:03
ENY3788,2022-01-16,10:01:02
SKW3280,2022-01-16,10:03:02
ENY4449,2022-01-16,10:04:02
ASA1,2022-01-16,10:05:02
ENY3601,2022-01-16,10:05:02
AAL2264,2022-01-16,10:07:02
DAL1312,2022-01-16,10:08:03
N221EM,2022-01-16,10:08:03
N414MA,2022-01-16,10:09:02
SWG525,2022-01-16,10:09:02
AAY2024,2022-01-16,10:10:03
N325AP,2022-01-16,10:10:03
AAL1880,2022-01-16,10:10:03
DAL2705,2022-01-16,10:11:02
DAL2282,2022-01-16,10:14:02
N312GS,2022-01-16,10:14:02
DAL733,2022-01-16,10:14:02
AAL350,2022-01-16,10:15:02
DAL351,2022-01-16,10:15:02
NKS1488,2022-01-16,10:16:02
ENY3838,2022-01-16,10:16:02
BAW26E,2022-01-16,10:17:02
AWI3954,2022-01-16,10:18:02
DAL1343,2022-01-16,10:18:02
UAL627,2022-01-16,10:19:03
N505TC,2022-01-16,10:19:03
SKW5392,2022-01-16,10:21:02
ENY4093,2022-01-16,10:21:02
ASH6032,2022-01-16,10:22:03
AAY1405,2022-01-16,10:23:02
FFT2583,2022-01-16,10:26:02
ACA1093,2022-01-16,10:27:02
SKW131X,2022-01-16,10:27:02
CGIPZ,2022-01-16,10:27:02
UAL677,2022-01-16,10:31:02
RPA3676,2022-01-16,10:35:02
JIA5358,2022-01-16,10:35:02
N692ST,2022-01-16,10:36:02
UAL1904,2022-01-16,10:36:02
UAL586,2022-01-16,10:36:02
DAL900,2022-01-16,10:36:02
N142PF,2022-01-16,10:37:02
DAL284,2022-01-16,10:37:02
N917FH,2022-01-16,10:38:02
AAL4,2022-01-16,10:38:02
SKW5288,2022-01-16,10:38:02
JBU152,2022-01-16,10:38:02
AWI3850,2022-01-16,10:38:02
N22TB,2022-01-16,10:39:02
N227KC,2022-01-16,10:39:02
DAL2737,2022-01-16,10:40:02
AWI3958,2022-01-16,10:40:02
EDV4716,2022-01-16,10:41:02
AAL1553,2022-01-16,10:42:02
AWI3739,2022-01-16,10:42:02
UAL908,2022-01-16,10:42:02
UAL1701,2022-01-16,10:43:02
DAL2151,2022-01-16,10:44:02
SWA697,2022-01-16,10:47:02
RPA5710,2022-01-16,10:47:02
N5355S,2022-01-16,10:47:02
DAL2167,2022-01-16,10:48:02
